Dim_cm2,Date,Style_encoded,Artist_encoded,Medium_encoded,Cluster
939.12,1969,4,3569,1122,2
615.68,1970,4,3569,2484,2
936.54,1970,4,3569,1122,2
466.98,1970,4,3569,1122,2
466.98,1970,4,3569,1122,2
147.0,1970,4,3569,1123,2
933.96,1970,4,3569,1122,2
147.0,1970,4,3569,1122,2
434.4,1970,4,3569,1122,2
147.0,1970,4,3569,1123,2
148.0,1971,4,3569,1123,2
231.68,1971,4,3569,2707,2
148.0,1971,4,3569,1123,2
147.0,1971,4,3569,1123,2
940.17,1971,4,3569,1122,2
148.0,1971,4,3569,1123,2
148.0,1971,4,3569,1123,2
469.56,1971,4,3569,1122,2
148.0,1971,4,3569,1123,2
148.0,1971,4,3569,1123,2
148.0,1971,4,3569,1123,2
665.64,1971,4,3569,3557,2
1320.0,1961,4,3569,4088,2
33502.65,2005,0,2205,1059,4
69034.9,2005,0,3469,2188,3
1506.2,1937,8,2603,170,2
40040.0,1981,5,706,5390,0
2750.22,1923,8,2591,2549,2
2771.4,1923,8,2591,2549,2
1250.48,2006,0,698,2407,4
6480.25,1974,4,706,553,1
4456.25,1974,4,706,553,1
1626.92,1974,4,706,553,1
1616.24,1974,4,706,553,1
1616.24,1974,4,706,553,1
2714.41,1983,5,706,1716,1
6622.32,1983,5,706,1682,1
9434.88,1984,5,706,1889,1
4995.9,1973,4,706,2549,1
3690.52,1984,5,706,4916,0
11584.0,1986,5,706,4272,0
1207.68,2008,0,298,3409,4
1240.24,2008,0,298,3409,4
1237.28,2008,0,298,3409,4
1237.28,2008,0,298,3409,4
1237.28,2008,0,298,3409,4
1237.28,2008,0,298,3409,4
1237.28,2008,0,298,3409,4
1237.28,2008,0,298,3409,4
1082.62,2008,0,298,3409,4
1241.46,2008,0,298,3409,4
1237.28,2008,0,298,3409,4
5028.0,1970,4,705,3456,1
5028.0,1970,4,705,3456,1
5028.0,1970,4,705,3456,1
5028.0,1970,4,705,3456,1
5028.0,1970,4,705,3456,1
599.2,2006,0,1769,3289,4
9844.0,1967,4,321,3052,1
3361.44,1993,5,650,4121,0
164.16,1975,4,1391,2895,1
156.45,1975,4,1399,2895,1
332.88,1975,4,1395,2895,1
156.56,1978,4,1391,2895,1
134.4,1978,4,1391,2895,1
61.62,1978,4,1391,2946,1
155.04,1978,4,1399,2895,1
175.77,1979,4,1398,2895,1
308.88,1979,4,1399,2947,1
74.25,1979,4,1399,2895,1
56.88,1979,4,1391,2945,1
41.81,1979,4,1394,2898,1
155.04,1974,4,1391,2895,1
140.7,1977,4,1392,2945,1
213.76,1978,4,1393,2895,1
249.64,1968,4,1391,2895,1
123.2,1978,4,1396,2895,1
4656.52,1987,5,1061,3302,1
4662.09,1987,5,1061,3302,1
4664.88,1987,5,1061,3302,1
4670.46,1987,5,1061,3302,1
4664.88,1987,5,1061,3302,1
4664.88,1987,5,1061,3302,1
4670.46,1987,5,1061,3302,1
4670.46,1987,5,1061,3302,1
3067.05,2007,0,1929,4452,4
3067.05,2007,0,1929,4452,4
3067.05,2007,0,1929,4452,4
3060.7,2007,0,1929,4452,4
3060.7,2007,0,1929,4452,4
3060.7,2007,0,1929,4452,4
3067.05,2007,0,1929,4452,4
3060.7,2007,0,1929,4452,4
3071.88,2007,0,1929,4452,4
3060.7,2007,0,1929,4452,4
3071.88,2007,0,1929,4452,4
3071.88,2007,0,1929,4452,4
3060.7,2007,0,1929,4452,4
3067.05,2007,0,1929,4452,4
3060.7,2007,0,1929,4452,4
3067.05,2007,0,1929,4452,4
3060.7,2007,0,1929,4452,4
3065.52,2007,0,1929,4453,4
3076.71,2007,0,1929,4452,4
3060.7,2007,0,1929,4452,4
1930.68,1966,4,219,2251,1
7181.1,1996,5,1158,4784,0
4337.55,1971,4,1806,4994,0
800.0,2005,0,281,4125,4
6711.48,1925,8,1105,3052,1
600.48,2008,0,2915,1131,4
6127.75,2008,0,551,4336,4
9817.2,2000,0,926,5306,4
9910.47,2000,0,926,5306,4
802.15,2008,0,3590,2948,4
2554.63,2008,0,2117,1156,4
2760.8,1968,4,2857,2461,2
16192.56,2007,0,2850,1408,4
5535.39,2008,0,2850,1408,4
2272.5,2007,0,863,1436,4
2282.6,2007,0,863,1436,4
5293.8,2008,0,161,2549,4
5302.45,2008,0,161,2549,4
5276.5,2008,0,161,2549,4
5293.8,2008,0,161,2549,4
8655.8,2008,0,2577,2549,4
5775.75,2008,0,2577,2549,4
3071.84,2008,0,3012,2549,4
1556.52,2007,0,1511,1550,4
3796.74,2008,0,1971,1556,4
10674.16,2008,0,1971,1645,4
10674.16,2008,0,1971,1645,4
2194.56,2008,0,3262,4217,4
3731.0,2007,0,3575,1153,4
1026.72,2001,0,1783,3763,4
868.64,1953,2,3335,1093,2
1039.52,1995,5,3165,3447,2
10744.2,2008,0,3198,1597,4
1992.9,2008,0,3198,1598,4
27584.4,2008,0,960,982,4
692.58,1898,3,1313,2780,1
800.0,2005,0,281,3322,4
1240.2,1898,3,1313,3395,1
1228.5,1898,3,1313,3395,1
1228.5,1898,3,1313,3395,1
1232.64,1898,3,1313,3395,1
1238.72,1898,3,1313,3395,1
1235.56,1898,3,1313,3395,1
1232.4,1898,3,1313,3395,1
1258.32,1898,3,1313,3395,1
1255.11,1898,3,1313,3395,1
1238.72,1898,3,1313,3395,1
1254.4,1898,3,1313,3395,1
1246.56,1898,3,1313,3395,1
3268.02,1968,4,1517,3674,0
1935.48,1990,5,2438,121,2
1277.95,1969,4,3350,1717,2
1025.0,1990,5,1514,2449,1
3826.94,1974,4,1633,3344,0
1935.48,1993,5,173,1884,1
560.79,1962,4,3598,1181,2
831.6,1965,4,1081,1399,1
86.4,1965,4,2495,1814,2
11770.0,1962,4,270,517,1
3962.4,1964,4,340,1689,1
150.88,1963,4,340,1400,1
1262.6,1963,4,337,1126,1
611.1,1961,4,870,5055,0
574.08,1961,4,870,2829,1
603.86,1962,4,870,2829,1
581.02,1961,4,870,2829,1
427.14,1964,4,870,5050,0
535.3,1965,4,3598,2901,2
1196.64,1965,4,292,3795,1
602.0,1959,2,1081,1164,1
599.85,1961,4,1081,2829,1
40.8,1961,4,1081,5040,0
163.9,1962,4,1081,5040,0
1122.3,1962,4,1081,364,1
592.78,1963,4,1081,4551,0
2850.05,1963,4,1081,2137,1
590.8,1963,4,1081,2270,1
27.69,1963,4,1081,2251,1
564.3,1963,4,1081,2258,1
1130.67,1963,4,1085,1090,1
501.48,1968,4,1081,4595,0
1713.12,1959,2,1300,2393,1
599.85,1960,4,1679,3738,0
1605.4,1964,4,1168,5047,0
620.73,1962,4,1300,2837,1
986.9,1958,2,2719,2286,2
592.14,1962,4,2719,2188,2
558.6,1962,4,2719,5051,0
3778.65,1963,4,2719,1661,2
592.14,1964,4,2719,2185,2
512.04,1964,4,2719,2310,2
587.88,1964,4,2719,2333,2
538.74,1961,4,3475,5064,0
558.6,1962,4,2912,1125,2
2404.98,1965,4,61,2292,1
599.85,1966,4,61,2251,1
319.41,1966,4,61,5026,0
581.7,1972,4,1091,3886,0
595.55,1976,4,1091,3896,0
595.55,1964,4,1064,5019,0
99.06,1959,2,699,4682,0
600.48,1959,2,699,2251,1
1523.68,1959,2,699,1738,1
583.0,1958,2,699,3748,1
1491.75,1959,2,699,3748,1
753.38,1960,4,699,2251,1
1496.0,1961,4,699,2251,1
97.28,1962,4,699,2829,1
95.25,1962,4,699,2830,1
489.6,1962,4,699,299,1
92.5,1963,4,699,5040,0
2536.5,1968,4,699,268,1
613.6,1960,4,3334,5058,0
1102.95,1960,4,3334,2211,2
615.3,1960,4,3334,2404,2
623.7,1961,4,3334,4570,0
619.5,1960,4,3260,2203,2
531.26,1965,4,2442,2251,2
602.64,1965,4,144,4571,0
343.91,1962,4,270,1050,1
94.62,1962,4,270,5049,0
68.87,1962,4,270,286,1
602.64,1962,4,3241,2936,2
3099.15,1964,4,3241,2251,2
266.0,1963,4,3131,2838,2
3234.69,1961,4,1091,1118,1
158.79,1962,4,1091,2829,1
628.78,1962,4,1091,1127,1
173.55,1962,4,1091,1127,1
120.84,1962,4,1091,1118,1
313.2,1962,4,1091,5025,0
333.0,1962,4,1091,1118,1
730.5,1962,4,1091,1128,1
409.06,1962,4,1091,5022,0
236.38,1962,4,1091,5022,0
255.0,1962,4,1091,1119,1
512.08,1962,4,1091,1118,1
818.41,1962,4,1091,1124,1
623.7,1962,4,1091,2829,1
606.51,1962,4,1091,5015,0
456.57,1962,4,1091,1127,1
562.8,1962,4,1091,1127,1
390.0,1962,4,1092,1127,1
367.2,1971,4,1091,2901,1
600.48,1955,2,1461,365,1
655.34,1961,4,1461,2251,1
655.34,1961,4,1461,2133,1
655.34,1961,4,1461,2251,1
655.34,1961,4,1461,2251,1
93.75,1963,4,1461,5031,0
95.76,1963,4,1461,5031,0
93.75,1963,4,1461,5031,0
613.6,1963,4,3553,2222,2
1671.39,1961,4,2747,2133,2
616.55,1962,4,2747,5052,0
564.3,1962,4,2747,289,2
299.97,1962,4,2747,1116,2
19.5,1977,4,2442,5061,0
106.4,1962,4,3551,280,2
523.74,1961,4,3598,2901,2
150.12,1972,4,1091,2549,1
607.6,1964,4,3551,2251,2
295.32,1965,4,3551,4915,0
145.5,1966,4,2968,2892,2
29.9,1961,4,2494,2901,2
607.36,1962,4,2494,307,2
2988.0,1963,4,3598,2477,2
675.8,1963,4,2494,1181,2
905.74,1963,4,2494,2836,2
594.92,1963,4,2494,5046,0
56.07,1976,4,2494,5040,0
231.42,1960,4,340,2297,1
620.73,1960,4,340,1118,1
624.56,1961,4,340,1125,1
605.43,1962,4,340,5016,0
792.12,1963,4,340,5040,0
642.6,1965,4,1508,3737,0
147.0,1962,4,3261,5040,0
623.7,1963,4,3261,2829,2
613.6,1962,4,3318,5056,0
493.06,1962,4,3318,5048,0
493.06,1962,4,3318,5048,0
2743.75,1961,4,708,1118,1
567.0,1967,4,2654,1708,2
564.3,1969,4,2654,1708,2
564.9,1970,4,2654,1708,2
201.25,1963,4,2432,2251,2
197.75,1963,4,2432,2251,2
197.75,1963,4,2432,2251,2
447.81,1963,4,2432,2251,2
399.0,1963,4,2432,2251,2
399.0,1963,4,2432,2251,2
399.0,1963,4,2432,2251,2
399.0,1963,4,2432,2251,2
401.28,1963,4,2432,2251,2
399.0,1963,4,2432,2251,2
399.0,1963,4,2432,2251,2
607.36,1961,4,1913,2223,2
44.0,1964,4,1512,2237,1
459.0,1962,4,3545,5027,0
628.78,1963,4,3545,5059,0
2308.28,1959,2,333,2470,1
1478.4,1960,4,333,1193,1
945.2,1963,4,333,2498,1
378.0,1962,4,333,4796,0
333.0,1963,4,333,2494,1
2356.16,1964,4,333,2470,1
2217.3,1964,4,333,2901,1
765.6,1964,4,333,2122,1
1145.7,1966,4,333,2470,1
1069.6,1961,4,2421,4635,0
611.52,1962,4,3528,5020,0
2174.4,1966,4,3528,4955,0
240.0,1963,4,2956,2347,2
82.16,1962,4,2954,869,2
33.6,1962,4,2954,869,2
79.5,1962,4,2954,869,2
108.12,1962,4,2954,869,2
105.5,1962,4,2954,869,2
156.14,1962,4,2954,869,2
165.36,1962,4,2954,869,2
122.25,1962,4,2954,869,2
2602.6,1964,4,2954,1091,2
619.5,1964,4,848,1688,1
617.76,1960,4,848,2921,1
340.5,1962,4,848,273,1
339.36,1960,4,2007,5360,0
189.2,1960,4,2007,2829,2
185.31,1960,4,2007,2829,2
188.32,1960,4,2007,2829,2
597.7,1960,4,2007,2829,2
99.84,1960,4,2007,2813,2
96.0,1960,4,2007,2230,2
602.64,1960,4,2007,2829,2
344.44,1960,4,2007,2829,2
597.7,1960,4,2007,2829,2
205.0,1962,4,2008,2901,2
613.44,1961,4,2007,4033,0
610.4,1960,4,2007,2832,2
1239.0,1961,4,1103,1120,1
397.8,1961,4,1091,2892,1
303.68,1962,4,3598,2925,2
940.0,1962,4,3598,2934,2
2486.4,1962,4,3598,4032,2
1098.04,1962,4,3598,2892,2
616.55,1962,4,3598,2829,2
239.08,1962,4,3598,2901,2
349.46,1962,4,3598,2829,2
5013.82,1962,4,693,2470,1
455.1,1962,4,3356,2892,2
754.92,1962,4,3598,2901,2
1149.45,1963,4,3598,2901,2
613.6,1963,4,3598,2470,2
611.52,1963,4,1091,4687,0
2601.45,1963,4,3475,2470,2
1590.0,1964,4,3598,4336,0
1300.5,1963,4,3598,2470,2
3217.5,1963,4,3598,2479,2
2404.5,1964,4,3598,4410,0
2687.16,1964,4,3598,1181,2
1804.0,1964,4,3598,2901,2
7447.59,1964,4,3318,1708,2
4997.3,1964,4,2494,2901,2
2619.0,1964,4,3598,2470,2
5574.2,1964,4,3598,2470,2
157.32,1965,4,3598,1702,2
583.0,1965,4,3598,2892,2
602.0,1965,4,3598,2901,2
1694.17,1965,4,1091,2901,1
1906.96,1966,4,333,2470,1
1205.64,1967,4,3598,2470,2
565.8,1967,4,1091,3886,0
2430.4,1967,4,3598,2901,2
1548.5,1967,4,3598,2901,2
3127.5,1969,4,3598,2907,2
2591.55,1970,4,3598,2901,2
1774.8,1970,4,3598,2901,2
474.39,1973,4,3598,4279,0
595.55,1973,4,3598,2901,2
619.5,1974,4,2967,655,2
604.8,1975,4,3598,2901,2
707.61,1976,4,1091,2901,1
2093.0,1977,4,3598,2901,2
602.64,2000,0,963,2986,4
414.72,1953,2,1091,2187,1
570.24,1953,2,1091,2187,1
453.6,1953,2,1091,2385,1
1648.08,1953,2,1091,2196,1
2414.88,1953,2,1091,2196,1
3021.76,1953,2,1091,2196,1
1655.28,1963,4,3598,1181,2
2404.5,1963,4,1091,1183,1
328.86,1975,4,1091,2892,1
535.68,1973,4,1091,2901,1
595.55,1977,4,1091,5019,0
534.0,1962,4,1091,1118,1
208.64,1962,4,3598,1181,2
307.23,1963,4,1091,2901,1
42.9,1964,4,1091,75,1
268.95,1963,4,1091,62,1
506.1,1965,4,1091,2292,1
885.5,1967,4,1091,2403,1
1237.6,1971,4,1091,289,1
124.6,1972,4,1091,2923,1
93.0,1973,4,1091,5028,0
597.7,1975,4,1091,2916,1
597.7,1978,4,1091,2916,1
604.8,1966,4,1091,2901,1
2143.69,1963,4,1082,4358,0
172.8,1965,4,3551,2927,2
1282.71,1965,4,3598,2901,2
728.98,1966,4,3598,2901,2
766.8,1967,4,1091,2901,1
2408.0,1970,4,3598,1181,2
2673.45,1964,4,3598,1181,2
2635.68,1964,4,1091,1181,1
5073.0,1964,4,3598,1181,2
2677.2,1964,4,3598,1181,2
2411.81,1965,4,3598,1181,2
2383.96,1965,4,3372,1181,2
2400.67,1966,4,1091,1181,1
2404.98,1966,4,1091,1181,1
2394.49,1970,4,3598,1186,2
2603.25,1976,4,3598,1181,2
2427.84,1965,4,1338,1181,1
498.58,1966,4,1337,1185,1
3039.68,1966,4,2432,2901,2
6362.85,1955,2,1091,2167,1
456.12,1955,2,1091,2167,1
457.93,1955,2,1091,2165,1
410.75,1961,4,1091,1118,1
613.44,1966,4,3598,2892,2
405.9,1966,4,1091,2901,1
2560.8,1973,4,1091,289,1
523.18,1960,4,1091,2165,1
456.12,1955,2,1091,2397,1
1082.75,2008,0,1676,4371,4
1001.1,2008,0,1740,4371,4
994.0,2008,0,984,2619,4
1085.8,2008,0,206,2620,4
664.9,2008,0,1548,1422,4
1085.8,2008,0,827,2619,4
1075.65,2008,0,399,1510,4
1075.65,2008,0,1857,1243,4
1267.36,2008,0,1952,2711,4
1267.36,2008,0,3215,2620,4
1085.8,2008,0,793,2621,4
955.5,2008,0,2876,1511,4
346.56,2008,0,2880,1243,4
1649.73,2004,0,2117,1207,4
1664.97,2004,0,2117,1197,4
1645.92,2004,0,2117,1197,4
4978.05,2004,0,2117,1245,4
713.0,2004,0,2117,1197,4
1169.64,2005,0,2117,1198,4
732.64,2007,0,2117,1209,4
20840.3,2007,0,2117,4336,4
21955.9,2007,0,2117,4336,4
3799.25,1980,5,3501,4494,0
930.0,1962,4,2693,5311,0
4657.5,1959,2,2603,2527,2
4343.4,2008,0,1787,2857,4
8211.19,2008,0,700,4685,4
4392.0,2008,0,3153,3922,4
40251.38,2008,0,827,2549,4
2580.64,2008,0,2770,4614,4
4175.76,2001,0,2770,2989,4
3280.0,1968,4,2603,1456,2
3052.3,1968,4,2603,1576,2
19444.39,2007,0,3501,2684,4
1373.1,2007,0,3501,3267,4
1400.0,2008,0,3501,168,4
1400.0,2008,0,3501,212,4
1400.0,2008,0,3501,212,4
1400.0,2008,0,3501,212,4
3650.7,1968,4,2603,1405,2
20100.62,2008,0,1981,4948,4
7744.45,2008,0,595,4426,4
7749.45,2008,0,595,4426,4
7803.0,2008,0,595,4426,4
7729.19,2008,0,595,4426,4
7714.0,2008,0,595,4426,4
7270.8,2007,0,618,3516,4
7270.8,2007,0,618,3516,4
7270.8,2007,0,618,3516,4
4196.1,2007,0,1857,1408,4
1579.75,2008,0,1789,3394,4
930.8,2008,0,985,4371,4
1571.76,2008,0,1789,3394,4
17995.54,1953,2,2301,3711,0
1471.54,1926,8,3441,5341,0
1455.44,1926,8,3441,5339,0
1478.75,1926,8,3441,5318,0
142.56,1926,8,3441,5321,0
1941.1,2008,0,655,3748,4
2814.26,1881,3,2359,1404,2
533.0,1925,8,2603,2549,2
26376.0,1970,4,624,123,1
537.6,1979,4,1791,1408,2
537.6,1988,5,1791,1408,2
534.8,1991,5,1791,1405,2
536.54,1992,5,1791,1405,2
534.8,1993,5,1791,1405,2
530.98,1993,5,1791,1405,2
538.62,1994,5,1791,1405,2
539.32,1995,5,1791,1405,2
531.84,1996,5,1791,1405,2
534.61,1997,5,1791,1408,2
526.3,1997,5,1791,1405,2
530.98,1998,5,1791,1408,2
538.47,1998,5,1791,1405,2
530.1,2002,0,1791,1405,4
530.1,2002,0,1791,1408,4
532.0,2003,0,1791,1408,4
532.04,2004,0,1791,1408,4
525.47,2005,0,1791,1405,4
535.8,2005,0,1791,1405,4
528.28,2005,0,1791,1408,4
530.16,2005,0,1791,1405,4
732.6,1992,5,963,2987,1
10932.6,2008,0,2770,3239,4
4175.76,2008,0,2770,4614,4
1595.12,2004,0,2770,2989,4
3250.0,1950,2,2603,2549,2
1998.75,1982,5,1223,2188,1
3307.08,1982,5,1223,2188,1
1653.0,2005,0,2117,1344,4
1653.0,2005,0,2117,1209,4
1653.0,2005,0,2117,1344,4
1653.0,2005,0,2117,1197,4
1653.0,2005,0,2117,1209,4
1653.0,2005,0,2117,1383,4
684.0,2003,0,2117,1269,4
703.72,2007,0,2117,4506,4
3479.8,2008,0,2117,1154,4
539.98,2008,0,2117,1131,4
1238.3,2008,0,2117,4509,4
3568.74,2008,0,2117,1269,4
3861.27,1970,4,2603,1408,2
1497.34,1933,8,2603,1197,2
3767.62,1979,4,2935,4754,0
602.64,1989,5,417,4288,0
602.64,1989,5,417,4288,0
2043.14,1961,4,2603,211,2
1623.5,1999,5,2117,1381,2
93.6,2005,0,2117,2767,4
235.0,2005,0,2117,1197,4
348.08,1980,5,321,3748,1
348.08,1980,5,321,3748,1
361.92,1980,5,321,3748,1
361.92,1980,5,321,3748,1
348.08,1980,5,321,3748,1
357.24,1980,5,321,3748,1
348.08,1980,5,321,3748,1
348.08,1980,5,321,3748,1
348.08,1980,5,321,3748,1
341.64,1980,5,321,3748,1
1539.09,1980,5,321,3748,1
1751.98,1980,5,321,3748,1
357.24,1980,5,321,3748,1
348.08,1980,5,321,3748,1
698.45,2009,0,2117,1131,4
2225.04,2007,0,2117,1131,4
3468.0,1969,4,1612,3301,0
10091.25,1973,4,1091,2901,1
2292.0,1963,4,2494,2901,2
12529.72,1963,4,2954,978,2
130.0,1984,5,333,4767,0
130.0,1984,5,333,4767,0
130.0,1984,5,333,4767,0
28.05,1984,5,333,4767,0
201.6,1963,4,333,2470,1
13.2,1966,4,333,2470,1
8247.33,1989,5,3130,398,2
4259.58,1982,5,827,2057,1
37458.6,2008,0,3215,3052,4
44907.2,2008,0,1469,3107,4
473.68,1995,5,963,1158,1
3256.92,1989,5,3006,4301,0
630.0,2007,0,1819,3250,4
619.5,2007,0,1819,3022,4
8280.0,2008,0,1819,2839,4
1311.3,1972,4,2035,5040,0
1537.92,1973,4,27,2882,1
9988.71,1964,4,133,1912,1
6990.0,1973,4,1058,591,1
6990.0,1973,4,1058,591,1
6990.0,1973,4,1058,591,1
6990.0,1973,4,1058,591,1
6990.0,1973,4,1058,591,1
1434.06,1972,4,2035,5040,0
1170.24,1972,4,2035,5040,0
1170.24,1972,4,2035,5040,0
1434.18,1972,4,2035,5040,0
930.25,1972,4,2035,5040,0
1170.24,1972,4,2035,5040,0
24547.83,2008,0,3172,2251,4
24677.37,2008,0,3172,2251,4
849.68,2004,0,399,2285,4
1425.6,2007,0,3583,506,4
2022.06,2008,0,3319,1131,4
1024.16,2009,0,322,4448,4
3727.5,2006,0,2220,4336,4
4876.95,1965,4,705,4428,0
5653.98,1974,4,2939,2901,2
118.44,1965,4,333,2470,1
821.49,1967,4,2914,1180,2
754.33,1961,4,333,2127,1
140.0,1984,5,333,4796,0
44.59,1964,4,2432,2481,2
832.8,1979,4,2442,976,2
854.62,1982,5,2442,1740,2
44.28,1968,4,3598,1809,2
1224.25,1966,4,3169,810,2
2661.75,1981,5,699,2251,1
229.5,1967,4,2912,1047,2
93.75,1962,4,699,5018,0
253.75,1964,4,2954,3748,0
355.5,1962,4,1091,5025,0
446.35,1963,4,333,2470,1
128.8,1965,4,3475,5040,0
399.0,1966,4,2432,5023,0
1246.83,1966,4,3169,527,2
3140.72,1966,4,3598,2806,2
1120.24,1963,4,3598,1181,2
252.0,1965,4,3551,2901,2
772.52,1965,4,3551,2932,2
558.54,1965,4,3598,2901,2
2235.5,1965,4,1508,5439,0
803.52,1963,4,2940,1181,2
3860.8,1969,4,3552,2901,2
618.64,1966,4,3598,2829,2
619.5,1977,4,3598,1184,2
618.64,1973,4,3598,2549,2
621.6,1973,4,3598,1770,2
570.0,1966,4,693,1171,1
371.28,1967,4,1587,2901,1
1637.6,1967,4,1587,2901,1
48.6,1963,4,1337,2470,1
168.49,1963,4,3551,1394,2
1715.0,1969,4,3598,4265,0
22.2,1966,4,3239,5439,0
619.5,1962,4,2494,298,2
1158.3,1962,4,292,2549,1
2496.6,1963,4,292,1738,1
482.6,1977,4,1091,2251,1
144.55,1965,4,292,2901,1
252.2,1964,4,3598,2901,2
252.2,1964,4,3598,2901,2
252.2,1964,4,3598,2901,2
1234.32,1961,4,3334,3472,2
362.34,1962,4,3598,2470,2
630.0,1966,4,693,2470,1
460.46,1964,4,3598,2829,2
567.0,1962,4,693,2829,1
602.64,1973,4,3598,2901,2
87.5,1966,4,3598,1392,2
618.64,1977,4,3598,5439,0
887.5,1963,4,2494,2491,2
787.5,1971,4,1091,289,1
2767.85,1964,4,3131,2265,2
517.12,1969,4,3554,979,2
1179.0,1985,5,2494,1105,2
574.05,1977,4,1091,2901,1
411.24,1970,4,3598,2829,2
1317.5,1963,4,693,2901,1
1091.34,1962,4,849,2892,1
16456.0,1963,4,1063,1118,1
2527.6,1968,4,699,4670,0
2425.5,1967,4,1148,918,1
2137.5,1966,4,3528,4960,0
2399.4,1965,4,61,2292,1
3038.4,1971,4,3598,2901,2
599.2,1971,4,2954,289,2
658.8,1967,4,1091,3,1
2386.5,1965,4,61,2292,1
482.6,1976,4,1091,2188,1
613.6,1960,4,708,1,1
2732.4,1975,4,337,1,1
597.7,1966,4,1083,958,1
484.5,1977,4,1091,2251,1
480.7,1977,4,1091,2251,1
484.5,1977,4,1091,2251,1
450.66,1969,4,2684,4036,0
484.5,1977,4,1091,2251,1
484.5,1977,4,1091,2251,1
482.6,1977,4,1091,2251,1
546.0,1968,4,1095,872,1
292.1,1966,4,1949,931,2
969.5,1976,4,2018,1810,2
5346.44,1963,4,3598,2470,2
1245.0,1963,4,270,1,1
641.25,1981,5,1657,2294,1
1569.6,1976,4,2018,842,2
371.25,1981,5,1657,504,1
485.56,1977,4,1091,3,1
4356.1,1980,5,1081,5179,0
3124.2,1963,4,2954,1092,2
392.08,1960,4,2912,1678,2
5076.25,1965,4,630,4396,0
5010.75,1965,4,630,4396,0
5120.5,1965,4,630,4396,0
3383.5,1968,4,144,4391,0
2874.19,1968,4,144,4391,0
2876.3,1968,4,144,4391,0
3511.2,1968,4,144,4391,0
3853.2,1997,5,3598,5435,0
3943.84,1966,4,2954,4397,0
144.72,1965,4,1081,2800,1
3427.5,1962,4,1091,2266,1
552.3,1963,4,2954,2917,2
13328.0,1970,4,1657,4396,0
60.6,1969,4,2654,3572,0
22.75,1966,4,1091,5439,0
604.8,1967,4,1948,5439,0
913.14,1977,4,699,2915,1
267.75,1964,4,630,2549,1
602.64,1967,4,1091,2901,1
550.2,1970,4,1091,2937,1
604.8,1970,4,1091,2901,1
524.41,1997,5,3257,3658,2
7632.0,1990,5,2117,3900,0
8132.0,1993,5,2117,3900,0
2844.8,2009,0,863,1579,4
2850.4,2009,0,863,1579,4
2594.75,2009,0,161,1532,4
3311.28,2008,0,461,2549,4
3253.04,2008,0,461,2549,4
3263.4,2009,0,3012,2549,4
929.6,2009,0,2880,1405,4
2300.5,2007,0,3262,3974,4
700.3,1939,8,2603,161,2
1200.0,1892,3,1802,347,1
5575.4,2001,0,1449,4166,4
2448.42,1959,2,558,2251,1
1343.1,1999,5,3578,4230,0
763.25,2009,0,694,72,4
327.6,1978,4,694,2958,1
327.6,1979,4,694,2957,1
87620.04,1988,5,3280,4917,3
537.6,1979,4,1791,1408,2
537.6,1979,4,1791,1408,2
537.6,1979,4,1791,1408,2
537.6,1979,4,1791,1456,2
537.6,1979,4,1791,1456,2
540.4,1979,4,1791,1405,2
537.6,1979,4,1791,1405,2
537.6,1979,4,1791,1405,2
537.6,1979,4,1791,1408,2
537.6,1979,4,1791,1408,2
537.6,1979,4,1791,1408,2
540.4,1979,4,1791,1405,2
528.2,1979,4,1791,2431,2
460.8,1979,4,1791,1405,2
534.8,1988,5,1791,1408,2
537.6,1988,5,1791,1408,2
537.6,1988,5,1791,1553,2
534.8,1988,5,1791,1405,2
537.6,1988,5,1791,1480,2
537.6,1988,5,1791,2822,2
537.6,1991,5,1791,1556,2
534.8,1991,5,1791,1405,2
540.4,1991,5,1791,1405,2
537.6,1991,5,1791,1405,2
537.6,1991,5,1791,1405,2
535.68,1991,5,1791,1405,2
536.54,1991,5,1791,1405,2
535.68,1991,5,1791,1405,2
533.76,1991,5,1791,1405,2
532.0,1991,5,1791,1405,2
533.76,1991,5,1791,1405,2
535.68,1991,5,1791,1405,2
547.2,1991,5,1791,1405,2
532.89,1991,5,1791,1405,2
535.68,1991,5,1791,1405,2
540.4,1992,5,1791,1405,2
530.98,1992,5,1791,2431,2
535.68,1992,5,1791,1405,2
537.6,1992,5,1791,1405,2
530.98,1992,5,1791,1405,2
536.54,1992,5,1791,1405,2
533.76,1992,5,1791,1408,2
536.54,1992,5,1791,1405,2
535.68,1992,5,1791,1408,2
543.36,1992,5,1791,1408,2
541.26,1993,5,1791,1405,2
530.98,1993,5,1791,1405,2
535.68,1993,5,1791,1405,2
543.36,1993,5,1791,1405,2
535.68,1993,5,1791,1405,2
538.47,1993,5,1791,1405,2
536.54,1993,5,1791,2431,2
536.54,1993,5,1791,1405,2
536.71,1993,5,1791,1405,2
543.36,1993,5,1791,1405,2
525.42,1994,5,1791,1553,2
535.68,1994,5,1791,1408,2
522.5,1994,5,1791,205,2
540.53,1994,5,1791,1405,2
530.98,1994,5,1791,1405,2
527.31,1994,5,1791,1405,2
535.68,1994,5,1791,1405,2
534.61,1994,5,1791,1405,2
534.61,1994,5,1791,1405,2
545.28,1994,5,1791,1405,2
535.68,1994,5,1791,1405,2
529.92,1994,5,1791,1405,2
539.52,1994,5,1791,1405,2
537.6,1994,5,1791,1405,2
532.89,1995,5,1791,1405,2
